"Latest: Time (s)","Latest: Potential (V)"
0.00586,0.01221001221
0.00588,0.01221001221
0.0059,0.017094017094
0.00592,0.017094017094
0.00594,0.017094017094
0.00596,0.017094017094
0.00598,0.01221001221
0.006,0.01221001221
0.00602,0.01221001221
0.00604,0.01221001221
0.00606,0.01221001221
0.00608,0.01221001221
0.0061,0.01221001221
0.00612,0.01221001221
0.00614,0.00732600732601
0.00616,0.00732600732601
0.00618,0.01221001221
0.0062,0.01221001221
0.00622,0.01221001221
0.00624,0.01221001221
0.00626,0.01221001221
0.00628,0.01221001221
0.0063,0.01221001221
0.00632,0.01221001221
0.00634,0.01221001221
0.00636,0.01221001221
0.00638,0.00732600732601
0.0064,0.00732600732601
0.00642,0.01221001221
0.00644,0.01221001221
0.00646,0.00732600732601
0.00648,0.00732600732601
0.0065,0.01221001221
0.00652,0.01221001221
0.00654,0.00732600732601
0.00656,0.00732600732601
0.00658,0.00732600732601
0.0066,0.00732600732601
0.00662,0.00732600732601
0.00664,0.00732600732601
0.00666,0.00732600732601
0.00668,0.00732600732601
0.0067,0.00732600732601
0.00672,0.00732600732601
0.00674,0.00732600732601
0.00676,0.00732600732601
0.00678,0.00732600732601
0.0068,0.00732600732601
0.00682,0.00732600732601
0.00684,0.00732600732601
0.00686,0.00732600732601
0.00688,0.00732600732601
0.0069,0.00732600732601
0.00692,0.00732600732601
0.00694,0.002442002442
0.00696,0.002442002442
0.00698,0.002442002442
0.007,0.002442002442
0.00702,0.00732600732601
0.00704,0.00732600732601
0.00706,0.00732600732601
0.00708,0.00732600732601
0.0071,0.00732600732601
0.00712,0.00732600732601
0.00714,0.00732600732601
0.00716,0.00732600732601
0.00718,0.002442002442
0.0072,0.002442002442
0.00722,0.002442002442
0.00724,0.002442002442
0.00726,0.00732600732601
0.00728,0.00732600732601
0.0073,0.00732600732601
0.00732,0.00732600732601
0.00734,0.00732600732601
0.00736,0.00732600732601
0.00738,0.002442002442
0.0074,0.002442002442
0.00742,0.002442002442
0.00744,0.002442002442
0.00746,0.002442002442
0.00748,0.002442002442
0.0075,-0.002442002442
0.00752,-0.002442002442
0.00754,0.00732600732601
0.00756,0.00732600732601
0.00758,0.002442002442
0.0076,0.002442002442
0.00762,0.01221001221
0.00764,0.01221001221
0.00766,0.002442002442
0.00768,0.002442002442
0.0077,0.002442002442
0.00772,0.002442002442
0.00774,0.002442002442
0.00776,0.002442002442
0.00778,0.002442002442
0.0078,0.002442002442
0.00782,0.002442002442
0.00784,0.002442002442
0.00786,0.002442002442
0.00788,0.002442002442
0.0079,0.00732600732601
0.00792,0.00732600732601
0.00794,0.002442002442
0.00796,0.002442002442
0.00798,0.002442002442
0.008,0.002442002442
0.00802,0.002442002442
0.00804,0.002442002442
0.00806,0.002442002442
0.00808,0.002442002442
0.0081,0.002442002442
0.00812,0.002442002442
0.00814,0.002442002442
0.00816,0.002442002442
0.00818,0.00732600732601
0.0082,0.00732600732601
0.00822,0.002442002442
0.00824,0.002442002442
0.00826,0.002442002442
0.00828,0.002442002442
0.0083,0.002442002442
0.00832,0.002442002442
0.00834,0.002442002442
0.00836,0.002442002442
0.00838,0.002442002442
0.0084,0.002442002442
0.00842,0.00732600732601
0.00844,0.00732600732601
0.00846,0.00732600732601
0.00848,0.00732600732601
0.0085,0.002442002442
0.00852,0.002442002442
0.00854,-0.002442002442
0.00856,-0.002442002442
0.00858,-0.002442002442
0.0086,-0.002442002442
0.00862,-0.002442002442
0.00864,-0.002442002442
0.00866,0.002442002442
0.00868,0.002442002442
0.0087,0.00732600732601
0.00872,0.00732600732601
0.00874,0.002442002442
0.00876,0.002442002442
0.00878,0.002442002442
0.0088,0.002442002442
0.00882,-0.002442002442
0.00884,-0.002442002442
0.00886,-0.002442002442
0.00888,-0.002442002442
0.0089,0.002442002442
0.00892,0.002442002442
0.00894,-0.002442002442
0.00896,-0.002442002442
